Ansatz N 31.622776601683803
103, 6.10003603, 0.00956186, 4.62835382e-08
104, 6.00764560, 0.00924735, 2.16069255e-08
105, 5.91568937, 0.00894322, 6.89374845e-08
106, 5.82420951, 0.00864912, 6.00321586e-08
107, 5.73324589, 0.00836473, 5.99656108e-08
108, 5.64283612, 0.00808973, 6.63139151e-08
109, 5.55301561, 0.00782379, 5.41993559e-08
110, 5.46381771, 0.00756664, 5.80957328e-08
111, 5.37527372, 0.00731796, 3.78829039e-08
112, 5.28741300, 0.00707750, 5.22110334e-08
113, 5.20026301, 0.00684497, 1.76557791e-08
114, 5.11384939, 0.00662011, 2.72623817e-08
115, 5.02819605, 0.00640266, 4.12972794e-08
116, 4.94332518, 0.00619240, 4.65253926e-08
117, 4.85925737, 0.00598906, 3.87166423e-08
118, 4.77601164, 0.00579244, 6.61384747e-08
119, 4.69360551, 0.00560230, 4.91727760e-08
120, 4.61205505, 0.00541843, 3.14481557e-08
121, 4.53137495, 0.00524062, 5.26788229e-08
122, 4.45157857, 0.00506867, 2.15997794e-08
123, 4.37267798, 0.00490240, 6.23618104e-08
124, 4.29468403, 0.00474160, 5.63647211e-08
125, 4.21760640, 0.00458610, 4.86019836e-08
126, 4.14145364, 0.00443573, 2.44317109e-08
127, 4.06623323, 0.00429032, 2.34683452e-08
128, 3.99195161, 0.00414969, 4.87719105e-09
129, 3.91861424, 0.00401370, 3.75864606e-08
130, 3.84622564, 0.00388218, 5.40467539e-08
131, 3.77478942, 0.00375500, 5.34270306e-08
132, 3.70430833, 0.00363201, 4.77822029e-08
133, 3.63478434, 0.00351306, 3.03346741e-08
134, 3.56621858, 0.00339803, 1.67019303e-08
135, 3.49861149, 0.00328679, 3.30693511e-09
136, 3.43196277, 0.00317920, 2.32464532e-08
137, 3.36627146, 0.00307516, 4.70340392e-08
138, 3.30153597, 0.00297454, 2.34715640e-08
139, 3.23775409, 0.00287723, 3.57591613e-08
140, 3.17492305, 0.00278311, 2.22734970e-08
141, 3.11303952, 0.00269210, 1.71162300e-08
142, 3.05209968, 0.00260407, 3.29827168e-08
143, 2.99209919, 0.00251894, 9.01444566e-09
144, 2.93303328, 0.00243661, 1.79548016e-08
145, 2.87489674, 0.00235698, 3.48539649e-08
146, 2.81768395, 0.00227997, 1.50900839e-09
147, 2.76138891, 0.00220548, 2.35763589e-08
148, 2.70600526, 0.00213344, 3.84675959e-08
149, 2.65152629, 0.00206377, 1.82823863e-08
150, 2.59794500, 0.00199639, 3.50336825e-08
151, 2.54525408, 0.00193121, 4.75267316e-09
152, 2.49344595, 0.00186818, 1.02503583e-08
153, 2.44251277, 0.00180721, 2.65271066e-08
154, 2.39244647, 0.00174825, 3.86153180e-09
155, 2.34323876, 0.00169121, 7.15314995e-09
156, 2.29488115, 0.00163605, 2.06341752e-08
157, 2.24736497, 0.00158270, 1.56549622e-08
158, 2.20068137, 0.00153109, 1.40500163e-08
159, 2.15482134, 0.00148118, 7.06760381e-09
160, 2.10977576, 0.00143290, 1.06333729e-08
161, 2.06553535, 0.00138621, 1.07581791e-08
162, 2.02209074, 0.00134104, 8.27031881e-09
163, 1.97943245, 0.00129735, 6.06704831e-09
164, 1.93755091, 0.00125510, 4.70916677e-09
165, 1.89643648, 0.00121422, 1.07068772e-08
166, 1.85607945, 0.00117469, 1.72233086e-08
167, 1.81647006, 0.00113644, 1.87483643e-08
168, 1.77759850, 0.00109945, 1.49831158e-08
169, 1.73945492, 0.00106367, 1.68317999e-08
170, 1.70202946, 0.00102906, 1.82188047e-08
171, 1.66531223, 0.00099558, 8.53070453e-09
172, 1.62929332, 0.00096320, 1.44137661e-08
173, 1.59396285, 0.00093187, 1.91639698e-08
174, 1.55931091, 0.00090157, 2.04632457e-08
175, 1.52532762, 0.00087226, 1.92070892e-08
176, 1.49200312, 0.00084391, 1.85811215e-08
177, 1.45932758, 0.00081648, 1.89174317e-08
178, 1.42729119, 0.00078995, 2.04841829e-08
179, 1.39588418, 0.00076428, 1.72965501e-08
180, 1.36509683, 0.00073946, 1.86266339e-08
181, 1.33491945, 0.00071544, 1.89144074e-08
182, 1.30534243, 0.00069221, 1.77911335e-08
183, 1.27635620, 0.00066973, 1.47311317e-08
184, 1.24795124, 0.00064799, 1.84505534e-08
185, 1.22011812, 0.00062696, 1.70417319e-08
186, 1.19284745, 0.00060661, 1.51529908e-08
187, 1.16612995, 0.00058693, 1.45804086e-08
188, 1.13995637, 0.00056788, 1.26590456e-08
189, 1.11431758, 0.00054946, 1.60717211e-08
190, 1.08920450, 0.00053164, 1.31700346e-08
191, 1.06460814, 0.00051440, 1.36172825e-08
192, 1.04051962, 0.00049772, 1.15863814e-08
193, 1.01693011, 0.00048159, 1.12171600e-08
194, 0.99383090, 0.00046598, 1.33641375e-08
195, 0.97121336, 0.00045088, 9.87264436e-09
196, 0.94906895, 0.00043627, 1.20499333e-08
197, 0.92738923, 0.00042213, 1.15439202e-08
198, 0.90616586, 0.00040846, 1.30874270e-08
199, 0.88539058, 0.00039523, 1.11820072e-08
200, 0.86505526, 0.00038243, 1.48844164e-08
201, 0.84515183, 0.00037005, 1.11908969e-08
202, 0.82567236, 0.00035807, 1.38734033e-08
203, 0.80660900, 0.00034648, 1.23386979e-08
204, 0.78795400, 0.00033527, 1.45606261e-08
205, 0.76969971, 0.00032442, 1.14997947e-08
206, 0.75183860, 0.00031392, 1.29057070e-08
207, 0.73436323, 0.00030376, 1.39004847e-08
208, 0.71726626, 0.00029394, 1.27275913e-08
209, 0.70054046, 0.00028443, 1.19931237e-08
210, 0.68417871, 0.00027524, 1.26209531e-08
211, 0.66817398, 0.00026634, 1.11981077e-08
212, 0.65251934, 0.00025773, 1.19140229e-08
213, 0.63720797, 0.00024940, 1.36672073e-08
214, 0.62223316, 0.00024134, 1.20528068e-08
215, 0.60758830, 0.00023354, 1.34565145e-08
216, 0.59326687, 0.00022599, 1.22319896e-08
217, 0.57926245, 0.00021869, 1.41529557e-08
218, 0.56556874, 0.00021163, 1.02617761e-08
219, 0.55217953, 0.00020479, 1.25908701e-08
220, 0.53908870, 0.00019818, 8.93811670e-09
221, 0.52629025, 0.00019178, 1.21972201e-08
222, 0.51377826, 0.00018559, 1.30682124e-08
223, 0.50154690, 0.00017960, 1.14304719e-08
224, 0.48959048, 0.00017380, 1.07482256e-08
225, 0.47790335, 0.00016820, 1.44774536e-08
226, 0.46648000, 0.00016277, 1.15345843e-08
227, 0.45531498, 0.00015752, 1.32460500e-08
228, 0.44440296, 0.00015244, 1.32547194e-08
229, 0.43373870, 0.00014752, 1.24613885e-08
230, 0.42331703, 0.00014276, 1.37690542e-08
231, 0.41313289, 0.00013816, 1.31506659e-08
232, 0.40318130, 0.00013371, 1.19519810e-08
233, 0.39345738, 0.00012940, 1.17933433e-08
234, 0.38395634, 0.00012523, 1.33110960e-08
235, 0.37467344, 0.00012119, 1.21316714e-08
236, 0.36560408, 0.00011728, 1.35981561e-08
237, 0.35674371, 0.00011351, 1.40470400e-08
238, 0.34808787, 0.00010985, 7.17988572e-09
239, 0.33963218, 0.00010631, 1.42669466e-08
240, 0.33137236, 0.00010289, 1.07573309e-08
241, 0.32330418, 0.00009957, 1.18446074e-08
242, 0.31542351, 0.00009637, 1.38293110e-08
243, 0.30772630, 0.00009326, 1.04502976e-08
244, 0.30020857, 0.00009026, 5.36693801e-09
245, 0.29286641, 0.00008736, 1.12942600e-08
246, 0.28569600, 0.00008455, 1.12958473e-08
247, 0.27869359, 0.00008182, 8.12488639e-09
248, 0.27185549, 0.00007919, 1.30731037e-08
249, 0.26517809, 0.00007664, 9.52117510e-09
250, 0.25865786, 0.00007418, 7.58833054e-09
251, 0.25229133, 0.00007179, 1.19284976e-08
252, 0.24607509, 0.00006948, 1.22216570e-08
253, 0.24000581, 0.00006725, 1.04566775e-08
254, 0.23408024, 0.00006509, 1.47497130e-08
255, 0.22829516, 0.00006299, 1.40745386e-08
256, 0.22264745, 0.00006097, 9.72660904e-09
257, 0.21713402, 0.00005901, 1.48086928e-08
258, 0.21175187, 0.00005711, 1.05784321e-08
259, 0.20649805, 0.00005528, 4.03903646e-09
260, 0.20136966, 0.00005350, 1.18080688e-08
261, 0.19636389, 0.00005178, 1.41076979e-08
262, 0.19147795, 0.00005012, 1.45949332e-08
263, 0.18670913, 0.00004851, 1.27178220e-08
264, 0.18205477, 0.00004695, 1.27432936e-08
265, 0.17751227, 0.00004544, 1.06346019e-08
266, 0.17307909, 0.00004398, 1.30347911e-08
267, 0.16875272, 0.00004257, 1.08241633e-08
268, 0.16453072, 0.00004121, 1.36048056e-08
269, 0.16041070, 0.00003988, 3.88473828e-09
270, 0.15639031, 0.00003860, 4.88006463e-09
271, 0.15246728, 0.00003736, 1.32933216e-08
272, 0.14863934, 0.00003617, 8.72243315e-09
273, 0.14490432, 0.00003501, 8.11005033e-09
274, 0.14126005, 0.00003388, 1.00659456e-08
275, 0.13770444, 0.00003280, 1.47849561e-08
276, 0.13423543, 0.00003174, 8.01835169e-09
277, 0.13085101, 0.00003073, 1.27461647e-08
278, 0.12754921, 0.00002974, 1.31487130e-08
279, 0.12432809, 0.00002879, 1.09661948e-08
280, 0.12118579, 0.00002786, 9.12941398e-09
281, 0.11812044, 0.00002697, 1.04015252e-08
282, 0.11513026, 0.00002611, 1.48149059e-08
283, 0.11221347, 0.00002527, 9.97979410e-09
284, 0.10936835, 0.00002446, 2.88864661e-09
285, 0.10659322, 0.00002368, 9.89591204e-09
286, 0.10388642, 0.00002292, 1.10439210e-08
287, 0.10124634, 0.00002218, 1.32601784e-08
288, 0.09867140, 0.00002147, 4.02586445e-09
289, 0.09616006, 0.00002078, 6.09940850e-09
290, 0.09371081, 0.00002012, 9.05775559e-09
291, 0.09132217, 0.00001947, 6.39474249e-09
292, 0.08899272, 0.00001885, 1.06357940e-08
293, 0.08672102, 0.00001825, 9.40730348e-09
294, 0.08450572, 0.00001766, 1.30098019e-08
295, 0.08234545, 0.00001710, 1.05210255e-08
296, 0.08023891, 0.00001655, 3.88069236e-09
297, 0.07818481, 0.00001602, 1.41113833e-08
298, 0.07618189, 0.00001551, 1.08473842e-08
299, 0.07422892, 0.00001501, 1.09490234e-08
300, 0.07232470, 0.00001453, 5.18499996e-09
301, 0.07046806, 0.00001407, 7.52658631e-09
302, 0.06865785, 0.00001362, 9.95952494e-09
303, 0.06689295, 0.00001318, 9.03281492e-09
304, 0.06517227, 0.00001276, 7.51210912e-09
305, 0.06349473, 0.00001235, 7.56299552e-09
306, 0.06185929, 0.00001196, 7.31791889e-09
307, 0.06026493, 0.00001157, 1.30831750e-08
308, 0.05871065, 0.00001120, 9.64930591e-09
309, 0.05719548, 0.00001084, 8.58837080e-09
310, 0.05571846, 0.00001050, 9.66431884e-09
311, 0.05427868, 0.00001016, 1.16542113e-08
312, 0.05287520, 0.00000984, 9.92610375e-09
313, 0.05150717, 0.00000952, 9.65532012e-09
314, 0.05017369, 0.00000922, 1.17277155e-08
315, 0.04887394, 0.00000892, 9.28509527e-09
316, 0.04760707, 0.00000864, 1.45262893e-08
317, 0.04637230, 0.00000836, 1.28699289e-08
318, 0.04516882, 0.00000810, 7.07508564e-09
319, 0.04399587, 0.00000784, 1.40630548e-08
320, 0.04285269, 0.00000759, 6.46712443e-09
321, 0.04173856, 0.00000734, 1.45134759e-08
322, 0.04065276, 0.00000711, 5.16034437e-09
323, 0.03959459, 0.00000688, 1.47805205e-08
324, 0.03856336, 0.00000666, 1.46869460e-08
325, 0.03755841, 0.00000645, 1.16839688e-08
326, 0.03657908, 0.00000624, 1.29889141e-08
327, 0.03562476, 0.00000605, 1.30537310e-08
328, 0.03469480, 0.00000585, 1.13045748e-08
329, 0.03378861, 0.00000567, 1.07816826e-08
330, 0.03290560, 0.00000548, 1.19800504e-08
331, 0.03204519, 0.00000531, 1.12656920e-08
332, 0.03120681, 0.00000514, 1.45311059e-08
333, 0.03038993, 0.00000498, 1.29202595e-08
334, 0.02959399, 0.00000482, 1.14801968e-08
335, 0.02881849, 0.00000466, 1.16283018e-08
336, 0.02806290, 0.00000451, 1.02571233e-08
337, 0.02732673, 0.00000437, 1.44948328e-08
338, 0.02660950, 0.00000423, 1.22036067e-08
339, 0.02591072, 0.00000410, 1.04821268e-08
340, 0.02522994, 0.00000397, 1.47280549e-08
341, 0.02456670, 0.00000384, 1.34910690e-08
342, 0.02392057, 0.00000372, 1.42353056e-08
343, 0.02329110, 0.00000360, 1.44275369e-08
344, 0.02267789, 0.00000348, 1.45550737e-08
345, 0.02208053, 0.00000337, 1.35517347e-08
346, 0.02149861, 0.00000327, 1.35237549e-08
347, 0.02093174, 0.00000316, 1.34492850e-08
348, 0.02037955, 0.00000306, 1.44200791e-08
349, 0.01984165, 0.00000296, 1.38934171e-08
350, 0.01931770, 0.00000287, 1.45034276e-08
351, 0.01880734, 0.00000278, 1.37557148e-08
352, 0.01831022, 0.00000269, 1.38572501e-08
353, 0.01782601, 0.00000260, 1.41163687e-08
354, 0.01735438, 0.00000252, 1.48117184e-08
355, 0.01689501, 0.00000244, 1.47598994e-08
356, 0.01644759, 0.00000236, 1.35646655e-08
357, 0.01601182, 0.00000229, 1.35535949e-08
358, 0.01558739, 0.00000221, 1.47575637e-08
359, 0.01517403, 0.00000214, 1.36927136e-08
360, 0.01477144, 0.00000208, 1.42120010e-08
361, 0.01437935, 0.00000201, 1.42728739e-08
362, 0.01399750, 0.00000195, 1.35728971e-08
363, 0.01362562, 0.00000188, 1.31154330e-08
364, 0.01326346, 0.00000182, 1.42295647e-08
365, 0.01291076, 0.00000177, 1.32779726e-08
366, 0.01256730, 0.00000171, 1.48325306e-08
367, 0.01223282, 0.00000165, 1.33900049e-08
368, 0.01190711, 0.00000160, 1.43951601e-08
369, 0.01158992, 0.00000155, 1.42230052e-08
370, 0.01128106, 0.00000150, 1.35582809e-08
371, 0.01098030, 0.00000145, 1.41701732e-08
372, 0.01068743, 0.00000141, 1.27360806e-08
373, 0.01040225, 0.00000136, 1.29110694e-08
374, 0.01012456, 0.00000132, 1.37233036e-08
375, 0.00985417, 0.00000128, 1.38988681e-08
376, 0.00959090, 0.00000124, 1.24447422e-08
377, 0.00933455, 0.00000120, 1.42382393e-08
378, 0.00908495, 0.00000116, 1.39105763e-08
379, 0.00884193, 0.00000112, 1.34895611e-08
380, 0.00860531, 0.00000109, 1.44550581e-08
381, 0.00837493, 0.00000105, 1.35817683e-08
382, 0.00815062, 0.00000102, 1.48588908e-08
383, 0.00793224, 0.00000099, 1.37332222e-08
384, 0.00771962, 0.00000096, 1.28395004e-08
385, 0.00751262, 0.00000092, 1.25438550e-08
386, 0.00731110, 0.00000090, 1.30389365e-08
387, 0.00711490, 0.00000087, 1.48586592e-08
388, 0.00692389, 0.00000084, 1.47184104e-08
389, 0.00673794, 0.00000081, 1.46141460e-08
390, 0.00655691, 0.00000079, 1.39475814e-08
391, 0.00638068, 0.00000076, 1.48808576e-08
392, 0.00620912, 0.00000074, 1.42331978e-08
393, 0.00604211, 0.00000071, 1.21170346e-08
394, 0.00587953, 0.00000069, 1.19423759e-08
395, 0.00572127, 0.00000067, 1.42626377e-08
396, 0.00556721, 0.00000065, 1.46495186e-08
397, 0.00541724, 0.00000063, 1.38211388e-08
398, 0.00527126, 0.00000061, 1.25439560e-08
399, 0.00512916, 0.00000059, 1.48713776e-08
400, 0.00499084, 0.00000057, 1.31590644e-08
401, 0.00485620, 0.00000055, 1.47376800e-08
402, 0.00472515, 0.00000053, 1.42351962e-08
403, 0.00459759, 0.00000052, 1.33524971e-08
404, 0.00447343, 0.00000050, 1.47517791e-08
405, 0.00435257, 0.00000048, 1.32837496e-08
406, 0.00423494, 0.00000047, 1.24992604e-08
407, 0.00412046, 0.00000045, 1.31888114e-08
408, 0.00400902, 0.00000044, 1.24838754e-08
409, 0.00390057, 0.00000043, 1.36069549e-08
410, 0.00379501, 0.00000041, 1.41930780e-08
411, 0.00369227, 0.00000040, 1.40170992e-08
412, 0.00359228, 0.00000039, 1.42614424e-08
413, 0.00349496, 0.00000037, 1.33351383e-08
414, 0.00340025, 0.00000036, 1.42729102e-08
415, 0.00330807, 0.00000035, 1.36615271e-08
416, 0.00321837, 0.00000034, 1.41004071e-08
417, 0.00313106, 0.00000033, 1.40411459e-08
418, 0.00304610, 0.00000032, 1.19813661e-08
419, 0.00296342, 0.00000031, 1.39460762e-08
420, 0.00288295, 0.00000030, 1.24827890e-08
421, 0.00280464, 0.00000029, 1.43461005e-08
422, 0.00272844, 0.00000028, 1.27132895e-08
423, 0.00265428, 0.00000027, 1.21236797e-08
424, 0.00258212, 0.00000026, 1.43537952e-08
425, 0.00251189, 0.00000025, 1.26346424e-08
426, 0.00244355, 0.00000025, 1.27697195e-08
427, 0.00237705, 0.00000024, 1.25113120e-08
428, 0.00231234, 0.00000023, 1.35146582e-08
429, 0.00224938, 0.00000022, 1.30948100e-08
430, 0.00218810, 0.00000022, 1.32489415e-08
431, 0.00212848, 0.00000021, 1.25250757e-08
432, 0.00207047, 0.00000020, 1.26514775e-08
433, 0.00201402, 0.00000020, 1.34192335e-08
434, 0.00195909, 0.00000019, 1.18157367e-08
435, 0.00190564, 0.00000018, 1.24224314e-08
436, 0.00185364, 0.00000018, 1.43984251e-08
437, 0.00180304, 0.00000017, 1.39875652e-08
438, 0.00175380, 0.00000017, 1.17346017e-08
439, 0.00170590, 0.00000016, 1.20654196e-08
440, 0.00165929, 0.00000016, 1.43439610e-08
441, 0.00161394, 0.00000015, 1.30883767e-08
442, 0.00156982, 0.00000015, 1.30486439e-08
443, 0.00152689, 0.00000014, 1.38916987e-08
444, 0.00148513, 0.00000014, 1.37871488e-08
445, 0.00144449, 0.00000013, 1.15237294e-08
446, 0.00140495, 0.00000013, 1.38625411e-08
447, 0.00136649, 0.00000013, 1.39025629e-08
448, 0.00132907, 0.00000012, 1.35671353e-08
449, 0.00129266, 0.00000012, 1.24886395e-08
450, 0.00125724, 0.00000011, 1.28534424e-08
451, 0.00122278, 0.00000011, 1.44866098e-08
452, 0.00118926, 0.00000011, 1.29737148e-08
453, 0.00115665, 0.00000010, 1.12063158e-08
454, 0.00112492, 0.00000010, 1.29186250e-08
455, 0.00109405, 0.00000010, 1.40907502e-08
456, 0.00106402, 0.00000009, 1.38702734e-08
457, 0.00103481, 0.00000009, 1.22229097e-08
458, 0.00100639, 0.00000009, 1.42643185e-08
459, 0.00097875, 0.00000009, 1.47766735e-08
460, 0.00095186, 0.00000008, 1.36909236e-08
461, 0.00092570, 0.00000008, 1.40999994e-08
462, 0.00090025, 0.00000008, 1.44167892e-08
463, 0.00087550, 0.00000007, 1.48685140e-08
464, 0.00085142, 0.00000007, 1.24228356e-08
465, 0.00082799, 0.00000007, 1.36956632e-08
466, 0.00080521, 0.00000007, 1.10048456e-08
467, 0.00078304, 0.00000007, 1.32280412e-08
468, 0.00076148, 0.00000006, 1.15482840e-08
469, 0.00074051, 0.00000006, 1.42772271e-08
470, 0.00072011, 0.00000006, 1.23851405e-08
471, 0.00070027, 0.00000006, 1.45881731e-08
472, 0.00068097, 0.00000006, 1.45649744e-08
473, 0.00066219, 0.00000005, 1.46937788e-08
474, 0.00064393, 0.00000005, 1.40121110e-08
475, 0.00062617, 0.00000005, 1.29881451e-08
476, 0.00060890, 0.00000005, 1.30333406e-08
477, 0.00059209, 0.00000005, 1.43702572e-08
478, 0.00057575, 0.00000005, 1.47009500e-08
479, 0.00055985, 0.00000004, 1.25849737e-08
480, 0.00054439, 0.00000004, 1.14002760e-08
481, 0.00052935, 0.00000004, 1.26171665e-08
482, 0.00051473, 0.00000004, 1.13227208e-08
483, 0.00050050, 0.00000004, 1.19673997e-08
484, 0.00048667, 0.00000004, 1.24495273e-08
485, 0.00047321, 0.00000004, 1.30434487e-08
486, 0.00046012, 0.00000004, 1.20231731e-08
487, 0.00044740, 0.00000003, 1.41057215e-08
488, 0.00043502, 0.00000003, 1.46659188e-08
489, 0.00042298, 0.00000003, 1.43220919e-08
490, 0.00041127, 0.00000003, 1.20606022e-08
491, 0.00039988, 0.00000003, 1.20033467e-08
492, 0.00038880, 0.00000003, 1.27640381e-08
493, 0.00037803, 0.00000003, 1.38065428e-08
494, 0.00036756, 0.00000003, 1.09335128e-08
495, 0.00035737, 0.00000003, 1.38564255e-08
496, 0.00034747, 0.00000003, 1.31805443e-08
497, 0.00033783, 0.00000003, 1.29820889e-08
498, 0.00032846, 0.00000002, 1.15310210e-08
499, 0.00031935, 0.00000002, 1.27879565e-08
500, 0.00031049, 0.00000002, 1.00831336e-08
501, 0.00030187, 0.00000002, 1.35827327e-08
502, 0.00029349, 0.00000002, 1.41184410e-08
503, 0.00028535, 0.00000002, 8.99849190e-09
504, 0.00027742, 0.00000002, 1.44169914e-08
505, 0.00026972, 0.00000002, 1.45534979e-08
506, 0.00026222, 0.00000002, 1.27011675e-08
507, 0.00025494, 0.00000002, 1.46433513e-08
508, 0.00024785, 0.00000002, 1.36311386e-08
509, 0.00024096, 0.00000002, 1.06940555e-08
510, 0.00023426, 0.00000002, 1.20968514e-08
511, 0.00022774, 0.00000002, 1.41831160e-08
512, 0.00022141, 0.00000002, 1.28486263e-08
513, 0.00021525, 0.00000002, 1.32479232e-08
514, 0.00020926, 0.00000001, 1.26454773e-08
515, 0.00020343, 0.00000001, 1.29566256e-08
516, 0.00019777, 0.00000001, 1.38026759e-08
517, 0.00019226, 0.00000001, 1.48000817e-08
518, 0.00018691, 0.00000001, 1.42990357e-08
519, 0.00018170, 0.00000001, 1.25392756e-08
520, 0.00017664, 0.00000001, 1.27026850e-08
521, 0.00017171, 0.00000001, 1.38075724e-08
522, 0.00016693, 0.00000001, 1.46569172e-08
523, 0.00016227, 0.00000001, 1.37162235e-08
524, 0.00015775, 0.00000001, 1.19986595e-08
525, 0.00015335, 0.00000001, 1.13090646e-08
526, 0.00014907, 0.00000001, 1.10020989e-08
527, 0.00014491, 0.00000001, 1.19585391e-08
528, 0.00014086, 0.00000001, 1.39755623e-08
529, 0.00013693, 0.00000001, 1.35120941e-08
530, 0.00013311, 0.00000001, 1.17019303e-08
531, 0.00012939, 0.00000001, 1.24294098e-08
532, 0.00012578, 0.00000001, 1.32837554e-08
533, 0.00012226, 0.00000001, 1.34399258e-08
534, 0.00011885, 0.00000001, 1.18700965e-08
535, 0.00011553, 0.00000001, 1.33270517e-08
536, 0.00011230, 0.00000001, 1.35118915e-08
537, 0.00010916, 0.00000001, 1.01592113e-08
